;TimeOfDay;HeadwayTime_L1;LinkTravelTime_L1;HeadwayTime_L2;LinkTravelTime_L2;HeadwayTime_L3;LinkTravelTime_L3;DayType_1;DayType_2;DayType_3;LinkRef_200:10427->200:1183;LinkRef_200:1183->200:2673;LinkRef_200:1188->200:1190;LinkRef_200:1190->200:1192;LinkRef_200:1192->200:1193;LinkRef_200:2673->200:2675;LinkRef_200:2675->200:1188;LinkTravelTime
12150;7;327.0;201.0;650.0;181.0;990.0;183.0;1;0;0;0;0;0;1;0;0;0;176.0
12151;7;322.0;69.0;666.0;58.0;997.0;70.0;1;0;0;0;0;0;0;1;0;0;81.0
12190;7;235.0;78.0;531.0;111.0;870.0;86.0;1;0;0;1;0;0;0;0;0;0;96.0
12191;7;259.0;58.0;543.0;67.0;910.0;57.0;1;0;0;0;1;0;0;0;0;0;97.0
12192;7;223.0;91.0;512.0;67.0;874.0;62.0;1;0;0;0;0;0;0;0;1;0;55.0
12193;7;270.0;68.0;585.0;51.0;908.0;52.0;1;0;0;0;0;0;0;0;0;1;40.0
12194;7;298.0;81.0;966.0;73.0;1296.0;62.0;1;0;0;0;0;1;0;0;0;0;131.0
12195;7;325.0;176.0;652.0;201.0;975.0;181.0;1;0;0;0;0;0;1;0;0;0;202.0
12196;7;314.0;81.0;636.0;69.0;980.0;58.0;1;0;0;0;0;0;0;1;0;0;73.0
12225;7;371.0;96.0;606.0;78.0;902.0;111.0;1;0;0;1;0;0;0;0;0;0;109.0
12226;7;373.0;97.0;632.0;58.0;916.0;67.0;1;0;0;0;1;0;0;0;0;0;99.0
12227;7;396.0;55.0;619.0;91.0;908.0;67.0;1;0;0;0;0;0;0;0;1;0;62.0
12228;7;342.0;40.0;612.0;68.0;927.0;51.0;1;0;0;0;0;0;0;0;0;1;58.0
12229;7;303.0;131.0;601.0;81.0;1269.0;73.0;1;0;0;0;0;1;0;0;0;0;92.0
12230;7;230.0;202.0;555.0;176.0;882.0;201.0;1;0;0;0;0;0;1;0;0;0;120.0
12231;7;222.0;73.0;536.0;81.0;858.0;69.0;1;0;0;0;0;0;0;1;0;0;56.0
12270;7;300.0;109.0;671.0;96.0;906.0;78.0;1;0;0;1;0;0;0;0;0;0;45.0
12271;7;280.0;99.0;653.0;97.0;912.0;58.0;1;0;0;0;1;0;0;0;0;0;79.0
12272;7;331.0;62.0;727.0;55.0;950.0;91.0;1;0;0;0;0;0;0;0;1;0;67.0
12273;7;355.0;58.0;697.0;40.0;967.0;68.0;1;0;0;0;0;0;0;0;0;1;64.0
12274;7;333.0;92.0;636.0;131.0;934.0;81.0;1;0;0;0;0;1;0;0;0;0;70.0
12275;8;332.0;120.0;562.0;202.0;887.0;176.0;1;0;0;0;0;0;1;0;0;0;119.0
12276;8;379.0;56.0;601.0;73.0;915.0;81.0;1;0;0;0;0;0;0;1;0;0;69.0
12305;7;250.0;45.0;550.0;109.0;921.0;96.0;1;0;0;1;0;0;0;0;0;0;79.0
12306;7;263.0;79.0;543.0;99.0;916.0;97.0;1;0;0;0;1;0;0;0;0;0;67.0
12307;7;220.0;67.0;551.0;62.0;947.0;55.0;1;0;0;0;0;0;0;0;1;0;69.0
12308;8;183.0;64.0;538.0;58.0;880.0;40.0;1;0;0;0;0;0;0;0;0;1;55.0
12309;8;230.0;70.0;563.0;92.0;866.0;131.0;1;0;0;0;0;1;0;0;0;0;117.0
12310;8;215.0;119.0;547.0;120.0;777.0;202.0;1;0;0;0;0;0;1;0;0;0;111.0
12311;8;175.0;69.0;554.0;56.0;776.0;73.0;1;0;0;0;0;0;0;1;0;0;63.0
12350;8;311.0;79.0;561.0;45.0;861.0;109.0;1;0;0;1;0;0;0;0;0;0;91.0
12351;8;296.0;67.0;559.0;79.0;839.0;99.0;1;0;0;0;1;0;0;0;0;0;77.0
12352;8;274.0;69.0;494.0;67.0;825.0;62.0;1;0;0;0;0;0;0;0;1;0;64.0
12353;8;288.0;55.0;471.0;64.0;826.0;58.0;1;0;0;0;0;0;0;0;0;1;51.0
12354;8;248.0;117.0;478.0;70.0;811.0;92.0;1;0;0;0;0;1;0;0;0;0;77.0
12355;8;326.0;111.0;541.0;119.0;873.0;120.0;1;0;0;0;0;0;1;0;0;0;192.0
12356;8;325.0;63.0;500.0;69.0;879.0;56.0;1;0;0;0;0;0;0;1;0;0;66.0
12385;8;242.0;91.0;553.0;79.0;803.0;45.0;1;0;0;1;0;0;0;0;0;0;83.0
12386;8;233.0;77.0;529.0;67.0;792.0;79.0;1;0;0;0;1;0;0;0;0;0;68.0
12387;8;247.0;64.0;521.0;69.0;741.0;67.0;1;0;0;0;0;0;0;0;1;0;78.0
12388;8;274.0;51.0;562.0;55.0;745.0;64.0;1;0;0;0;0;0;0;0;0;1;135.0
12389;8;311.0;77.0;559.0;117.0;789.0;70.0;1;0;0;0;0;1;0;0;0;0;114.0
12390;8;337.0;192.0;663.0;111.0;878.0;119.0;1;0;0;0;0;0;1;0;0;0;239.0
12391;8;346.0;66.0;671.0;63.0;846.0;69.0;1;0;0;0;0;0;0;1;0;0;96.0
12430;8;249.0;83.0;491.0;91.0;802.0;79.0;1;0;0;1;0;0;0;0;0;0;49.0
12431;8;264.0;68.0;497.0;77.0;793.0;67.0;1;0;0;0;1;0;0;0;0;0;83.0
12432;8;280.0;78.0;527.0;64.0;801.0;69.0;1;0;0;0;0;0;0;0;1;0;68.0
12433;8;313.0;135.0;587.0;51.0;875.0;55.0;1;0;0;0;0;0;0;0;0;1;56.0
12435;8;208.0;239.0;545.0;192.0;871.0;111.0;1;0;0;0;0;0;1;0;0;0;166.0
12436;8;201.0;96.0;547.0;66.0;872.0;63.0;1;0;0;0;0;0;0;1;0;0;70.0
12465;8;375.0;49.0;624.0;83.0;866.0;91.0;1;0;0;1;0;0;0;0;0;0;51.0
12466;8;355.0;83.0;619.0;68.0;852.0;77.0;1;0;0;0;1;0;0;0;0;0;63.0
12467;8;346.0;68.0;626.0;78.0;873.0;64.0;1;0;0;0;0;0;0;0;1;0;71.0
12468;8;277.0;56.0;590.0;135.0;864.0;51.0;1;0;0;0;0;0;0;0;0;1;63.0
12469;8;563.0;114.0;874.0;77.0;1122.0;117.0;1;0;0;0;0;1;0;0;0;0;87.0
12470;8;330.0;166.0;538.0;239.0;875.0;192.0;1;0;0;0;0;0;1;0;0;0;195.0
12471;8;342.0;70.0;543.0;96.0;889.0;66.0;1;0;0;0;0;0;0;1;0;0;67.0
12510;8;194.0;51.0;569.0;49.0;818.0;83.0;1;0;0;1;0;0;0;0;0;0;101.0
12511;8;226.0;63.0;581.0;83.0;845.0;68.0;1;0;0;0;1;0;0;0;0;0;95.0
12512;8;247.0;71.0;593.0;68.0;873.0;78.0;1;0;0;0;0;0;0;0;1;0;106.0
12513;8;254.0;63.0;531.0;56.0;844.0;135.0;1;0;0;0;0;0;0;0;0;1;106.0
12514;8;270.0;87.0;833.0;114.0;1144.0;77.0;1;0;0;0;0;1;0;0;0;0;103.0
12515;8;235.0;195.0;565.0;166.0;773.0;239.0;1;0;0;0;0;0;1;0;0;0;179.0
12516;8;227.0;67.0;569.0;70.0;770.0;96.0;1;0;0;0;0;0;0;1;0;0;93.0
12545;8;328.0;101.0;522.0;51.0;897.0;49.0;1;0;0;1;0;0;0;0;0;0;49.0
12546;8;290.0;95.0;516.0;63.0;871.0;83.0;1;0;0;0;1;0;0;0;0;0;57.0
12547;8;259.0;106.0;506.0;71.0;852.0;68.0;1;0;0;0;0;0;0;0;1;0;56.0
12548;8;308.0;106.0;562.0;63.0;839.0;56.0;1;0;0;0;0;0;0;0;0;1;53.0
12549;8;283.0;103.0;553.0;87.0;1116.0;114.0;1;0;0;0;0;1;0;0;0;0;78.0
12550;8;320.0;179.0;555.0;195.0;885.0;166.0;1;0;0;0;0;0;1;0;0;0;194.0
12551;8;314.0;93.0;541.0;67.0;883.0;70.0;1;0;0;0;0;0;0;1;0;0;66.0
12590;8;311.0;49.0;639.0;101.0;833.0;51.0;1;0;0;1;0;0;0;0;0;0;47.0
12591;8;350.0;57.0;640.0;95.0;866.0;63.0;1;0;0;0;1;0;0;0;0;0;77.0
12592;8;354.0;56.0;613.0;106.0;860.0;71.0;1;0;0;0;0;0;0;0;1;0;61.0
12593;8;307.0;53.0;615.0;106.0;869.0;63.0;1;0;0;0;0;0;0;0;0;1;58.0
12594;8;344.0;78.0;627.0;103.0;897.0;87.0;1;0;0;0;0;1;0;0;0;0;89.0
12595;8;333.0;194.0;653.0;179.0;888.0;195.0;1;0;0;0;0;0;1;0;0;0;179.0
12596;8;329.0;66.0;643.0;93.0;870.0;67.0;1;0;0;0;0;0;0;1;0;0;62.0
12625;8;260.0;47.0;571.0;49.0;899.0;101.0;1;0;0;1;0;0;0;0;0;0;87.0
12626;8;226.0;77.0;576.0;57.0;866.0;95.0;1;0;0;0;1;0;0;0;0;0;62.0
12627;8;210.0;61.0;564.0;56.0;823.0;106.0;1;0;0;0;0;0;0;0;1;0;63.0
12628;8;278.0;58.0;585.0;53.0;893.0;106.0;1;0;0;0;0;0;0;0;0;1;49.0
12629;8;232.0;89.0;576.0;78.0;859.0;103.0;1;0;0;0;0;1;0;0;0;0;69.0
12630;8;225.0;179.0;558.0;194.0;878.0;179.0;1;0;0;0;0;0;1;0;0;0;171.0
12631;8;223.0;62.0;552.0;66.0;866.0;93.0;1;0;0;0;0;0;0;1;0;0;58.0
12670;8;364.0;87.0;624.0;47.0;935.0;49.0;1;0;0;1;0;0;0;0;0;0;40.0
12671;8;374.0;62.0;600.0;77.0;950.0;57.0;1;0;0;0;1;0;0;0;0;0;51.0
12672;8;398.0;63.0;608.0;61.0;962.0;56.0;1;0;0;0;0;0;0;0;1;0;87.0
12673;8;335.0;49.0;613.0;58.0;920.0;53.0;1;0;0;0;0;0;0;0;0;1;44.0
12674;8;379.0;69.0;611.0;89.0;955.0;78.0;1;0;0;0;0;1;0;0;0;0;113.0
12675;8;327.0;171.0;552.0;179.0;885.0;194.0;1;0;0;0;0;0;1;0;0;0;120.0
12676;8;328.0;58.0;551.0;62.0;880.0;66.0;1;0;0;0;0;0;0;1;0;0;60.0
12705;8;133.0;40.0;497.0;87.0;757.0;47.0;1;0;0;1;0;0;0;0;0;0;41.0
12706;8;136.0;51.0;510.0;62.0;736.0;77.0;1;0;0;0;1;0;0;0;0;0;75.0
12707;8;148.0;87.0;546.0;63.0;756.0;61.0;1;0;0;0;0;0;0;0;1;0;63.0
12708;8;109.0;44.0;444.0;49.0;722.0;58.0;1;0;0;0;0;0;0;0;0;1;53.0
12709;8;80.0;113.0;459.0;69.0;691.0;89.0;1;0;0;0;0;1;0;0;0;0;84.0
12710;8;102.0;120.0;429.0;171.0;654.0;179.0;1;0;0;0;0;0;1;0;0;0;147.0
12711;8;111.0;60.0;439.0;58.0;662.0;62.0;1;0;0;0;0;0;0;1;0;0;66.0
12750;8;417.0;41.0;550.0;40.0;914.0;87.0;1;0;0;1;0;0;0;0;0;0;90.0
12751;8;425.0;75.0;561.0;51.0;935.0;62.0;1;0;0;0;1;0;0;0;0;0;83.0
12752;8;397.0;63.0;545.0;87.0;943.0;63.0;1;0;0;0;0;0;0;0;1;0;57.0
12753;8;487.0;53.0;596.0;44.0;931.0;49.0;1;0;0;0;0;0;0;0;0;1;52.0
12754;8;478.0;84.0;558.0;113.0;937.0;69.0;1;0;0;0;0;1;0;0;0;0;75.0
12755;8;438.0;147.0;540.0;120.0;867.0;171.0;1;0;0;0;0;0;1;0;0;0;111.0
12756;9;437.0;66.0;548.0;60.0;876.0;58.0;1;0;0;0;0;0;0;1;0;0;69.0
12785;8;252.0;90.0;669.0;41.0;802.0;40.0;1;0;0;1;0;0;0;0;0;0;45.0
12786;8;303.0;83.0;728.0;75.0;864.0;51.0;1;0;0;0;1;0;0;0;0;0;134.0
12787;8;325.0;57.0;722.0;63.0;870.0;87.0;1;0;0;0;0;0;0;0;1;0;69.0
12788;8;252.0;52.0;739.0;53.0;848.0;44.0;1;0;0;0;0;0;0;0;0;1;66.0
12789;9;261.0;75.0;739.0;84.0;819.0;113.0;1;0;0;0;0;1;0;0;0;0;84.0
12790;9;334.0;111.0;772.0;147.0;874.0;120.0;1;0;0;0;0;0;1;0;0;0;179.0
12791;9;330.0;69.0;767.0;66.0;878.0;60.0;1;0;0;0;0;0;0;1;0;0;65.0
12830;9;399.0;45.0;651.0;90.0;1068.0;41.0;1;0;0;1;0;0;0;0;0;0;93.0
12831;9;348.0;134.0;651.0;83.0;1076.0;75.0;1;0;0;0;1;0;0;0;0;0;68.0
12832;9;335.0;69.0;660.0;57.0;1057.0;63.0;1;0;0;0;0;0;0;0;1;0;61.0
12833;9;321.0;66.0;573.0;52.0;1060.0;53.0;1;0;0;0;0;0;0;0;0;1;49.0
12834;9;327.0;84.0;588.0;75.0;1066.0;84.0;1;0;0;0;0;1;0;0;0;0;72.0
12835;9;225.0;179.0;559.0;111.0;997.0;147.0;1;0;0;0;0;0;1;0;0;0;76.0
12836;9;218.0;65.0;548.0;69.0;985.0;66.0;1;0;0;0;0;0;0;1;0;0;61.0
12865;9;307.0;93.0;706.0;45.0;958.0;90.0;1;0;0;1;0;0;0;0;0;0;93.0
12866;9;313.0;68.0;661.0;134.0;964.0;83.0;1;0;0;0;1;0;0;0;0;0;69.0
12867;9;298.0;61.0;633.0;69.0;958.0;57.0;1;0;0;0;0;0;0;0;1;0;65.0
12868;9;296.0;49.0;617.0;66.0;869.0;52.0;1;0;0;0;0;0;0;0;0;1;44.0
12869;9;330.0;72.0;657.0;84.0;918.0;75.0;1;0;0;0;0;1;0;0;0;0;95.0
12870;9;430.0;76.0;655.0;179.0;989.0;111.0;1;0;0;0;0;0;1;0;0;0;180.0
12871;9;440.0;61.0;658.0;65.0;988.0;69.0;1;0;0;0;0;0;0;1;0;0;69.0
12910;9;157.0;93.0;464.0;93.0;863.0;45.0;1;0;0;1;0;0;0;0;0;0;47.0
12911;9;243.0;69.0;556.0;68.0;904.0;134.0;1;0;0;0;1;0;0;0;0;0;155.0
12912;9;243.0;65.0;541.0;61.0;876.0;69.0;1;0;0;0;0;0;0;0;1;0;65.0
12913;9;229.0;44.0;525.0;49.0;846.0;66.0;1;0;0;0;0;0;0;0;0;1;42.0
12914;9;205.0;95.0;535.0;72.0;862.0;84.0;1;0;0;0;0;1;0;0;0;0;100.0
12915;9;205.0;180.0;635.0;76.0;860.0;179.0;1;0;0;0;0;0;1;0;0;0;199.0
12916;9;162.0;69.0;602.0;61.0;820.0;65.0;1;0;0;0;0;0;0;1;0;0;29.0
12945;9;361.0;47.0;518.0;93.0;825.0;93.0;1;0;0;1;0;0;0;0;0;0;118.0
12946;9;261.0;155.0;504.0;69.0;817.0;68.0;1;0;0;0;1;0;0;0;0;0;75.0
12947;9;259.0;65.0;502.0;65.0;800.0;61.0;1;0;0;0;0;0;0;0;1;0;63.0
12948;9;273.0;42.0;502.0;44.0;798.0;49.0;1;0;0;0;0;0;0;0;0;1;75.0
12949;9;239.0;100.0;444.0;95.0;774.0;72.0;1;0;0;0;0;1;0;0;0;0;66.0
12950;9;248.0;199.0;453.0;180.0;883.0;76.0;1;0;0;0;0;0;1;0;0;0;208.0
12951;9;282.0;29.0;444.0;69.0;884.0;61.0;1;0;0;0;0;0;0;1;0;0;80.0
12990;9;161.0;118.0;522.0;47.0;679.0;93.0;1;0;0;1;0;0;0;0;0;0;81.0
12991;9;129.0;75.0;390.0;155.0;633.0;69.0;1;0;0;0;1;0;0;0;0;0;43.0
12992;9;141.0;63.0;400.0;65.0;643.0;65.0;1;0;0;0;0;0;0;0;1;0;75.0
12993;9;181.0;75.0;454.0;42.0;683.0;44.0;1;0;0;0;0;0;0;0;0;1;48.0
13025;9;363.0;81.0;524.0;118.0;885.0;47.0;1;0;0;1;0;0;0;0;0;0;76.0
13026;9;397.0;43.0;526.0;75.0;787.0;155.0;1;0;0;0;1;0;0;0;0;0;62.0
13027;9;391.0;75.0;532.0;63.0;791.0;65.0;1;0;0;0;0;0;0;0;1;0;69.0
13028;9;340.0;48.0;521.0;75.0;794.0;42.0;1;0;0;0;0;0;0;0;0;1;44.0
13029;9;566.0;66.0;805.0;100.0;1010.0;95.0;1;0;0;0;0;1;0;0;0;0;111.0
13030;9;538.0;208.0;786.0;199.0;991.0;180.0;1;0;0;0;0;0;1;0;0;0;164.0
13031;9;492.0;80.0;774.0;29.0;936.0;69.0;1;0;0;0;0;0;0;1;0;0;34.0
13070;9;237.0;76.0;600.0;81.0;761.0;118.0;1;0;0;1;0;0;0;0;0;0;55.0
13071;9;253.0;62.0;650.0;43.0;779.0;75.0;1;0;0;0;1;0;0;0;0;0;65.0
13072;9;272.0;69.0;663.0;75.0;804.0;63.0;1;0;0;0;0;0;0;0;1;0;72.0
13073;9;293.0;44.0;633.0;48.0;814.0;75.0;1;0;0;0;0;0;0;0;0;1;57.0
13074;9;303.0;111.0;869.0;66.0;1108.0;100.0;1;0;0;0;0;1;0;0;0;0;104.0
13075;9;336.0;164.0;874.0;208.0;1122.0;199.0;1;0;0;0;0;0;1;0;0;0;188.0
13076;9;392.0;34.0;884.0;80.0;1166.0;29.0;1;0;0;0;0;0;0;1;0;0;66.0
13105;9;290.0;55.0;527.0;76.0;890.0;81.0;1;0;0;1;0;0;0;0;0;0;78.0
13106;9;253.0;65.0;506.0;62.0;903.0;43.0;1;0;0;0;1;0;0;0;0;0;56.0
13107;9;225.0;72.0;497.0;69.0;888.0;75.0;1;0;0;0;0;0;0;0;1;0;60.0
13108;9;261.0;57.0;554.0;44.0;894.0;48.0;1;0;0;0;0;0;0;0;0;1;44.0
13109;9;214.0;104.0;517.0;111.0;1083.0;66.0;1;0;0;0;0;1;0;0;0;0;74.0
13110;9;108.0;188.0;444.0;164.0;982.0;208.0;1;0;0;0;0;0;1;0;0;0;90.0
13111;9;99.0;66.0;491.0;34.0;983.0;80.0;1;0;0;0;0;0;0;1;0;0;81.0
13150;9;572.0;78.0;862.0;55.0;1099.0;76.0;1;0;0;1;0;0;0;0;0;0;65.0
13151;9;607.0;56.0;860.0;65.0;1113.0;62.0;1;0;0;0;1;0;0;0;0;0;75.0
13152;9;617.0;60.0;842.0;72.0;1114.0;69.0;1;0;0;0;0;0;0;0;1;0;70.0
13153;9;568.0;44.0;829.0;57.0;1122.0;44.0;1;0;0;0;0;0;0;0;0;1;50.0
13154;9;607.0;74.0;821.0;104.0;1124.0;111.0;1;0;0;0;0;1;0;0;0;0;113.0
13155;9;699.0;90.0;807.0;188.0;1143.0;164.0;1;0;0;0;0;0;1;0;0;0;174.0
13156;9;685.0;81.0;784.0;66.0;1176.0;34.0;1;0;0;0;0;0;0;1;0;0;52.0
13185;9;8.0;65.0;580.0;78.0;870.0;55.0;1;0;0;1;0;0;0;0;0;0;68.0
13186;9;8.0;75.0;615.0;56.0;868.0;65.0;1;0;0;0;1;0;0;0;0;0;91.0
13187;9;18.0;70.0;635.0;60.0;860.0;72.0;1;0;0;0;0;0;0;0;1;0;80.0
13188;9;9.0;50.0;577.0;44.0;838.0;57.0;1;0;0;0;0;0;0;0;0;1;47.0
13189;9;44.0;113.0;651.0;74.0;865.0;104.0;1;0;0;0;0;1;0;0;0;0;110.0
13230;9;278.0;68.0;286.0;65.0;858.0;78.0;1;0;0;1;0;0;0;0;0;0;65.0
13231;9;274.0;91.0;282.0;75.0;889.0;56.0;1;0;0;0;1;0;0;0;0;0;72.0
13232;9;254.0;80.0;272.0;70.0;889.0;60.0;1;0;0;0;0;0;0;0;1;0;60.0
13233;9;262.0;47.0;271.0;50.0;839.0;44.0;1;0;0;0;0;0;0;0;0;1;41.0
13235;9;198.0;131.0;174.0;174.0;873.0;90.0;1;0;0;0;0;0;1;0;0;0;120.0
13236;9;190.0;50.0;169.0;52.0;854.0;81.0;1;0;0;0;0;0;0;1;0;0;47.0
13265;9;495.0;65.0;773.0;68.0;781.0;65.0;1;0;0;1;0;0;0;0;0;0;67.0
13266;9;491.0;72.0;765.0;91.0;773.0;75.0;1;0;0;0;1;0;0;0;0;0;63.0
13267;9;514.0;60.0;768.0;80.0;786.0;70.0;1;0;0;0;0;0;0;0;1;0;63.0
13268;9;531.0;41.0;793.0;47.0;802.0;50.0;1;0;0;0;0;0;0;0;0;1;50.0
13269;10;757.0;110.0;801.0;113.0;1408.0;74.0;1;0;0;0;0;1;0;0;0;0;89.0
13270;10;538.0;120.0;736.0;131.0;712.0;174.0;1;0;0;0;0;0;1;0;0;0;94.0
13271;10;548.0;47.0;738.0;50.0;717.0;52.0;1;0;0;0;0;0;0;1;0;0;53.0
13310;9;43.0;67.0;538.0;65.0;816.0;68.0;1;0;0;1;0;0;0;0;0;0;87.0
13311;9;11.0;63.0;502.0;72.0;776.0;91.0;1;0;0;0;1;0;0;0;0;0;51.0
13345;10;369.0;87.0;412.0;67.0;907.0;65.0;1;0;0;1;0;0;0;0;0;0;107.0
13346;10;378.0;51.0;389.0;63.0;880.0;72.0;1;0;0;0;1;0;0;0;0;0;60.0
13347;10;387.0;71.0;386.0;63.0;900.0;60.0;1;0;0;0;0;0;0;0;1;0;61.0
13348;10;394.0;48.0;377.0;50.0;908.0;41.0;1;0;0;0;0;0;0;0;0;1;50.0
13349;10;366.0;101.0;338.0;89.0;1095.0;110.0;1;0;0;0;0;1;0;0;0;0;73.0
13350;10;377.0;124.0;363.0;94.0;901.0;120.0;1;0;0;0;0;0;1;0;0;0;116.0
13351;10;371.0;48.0;333.0;53.0;881.0;47.0;1;0;0;0;0;0;0;1;0;0;42.0
13390;10;275.0;107.0;644.0;87.0;687.0;67.0;1;0;0;1;0;0;0;0;0;0;65.0
13391;10;266.0;60.0;644.0;51.0;655.0;63.0;1;0;0;0;1;0;0;0;0;0;51.0
13392;10;263.0;61.0;650.0;71.0;649.0;63.0;1;0;0;0;0;0;0;0;1;0;57.0
13393;10;258.0;50.0;652.0;48.0;635.0;50.0;1;0;0;0;0;0;0;0;0;1;48.0
13394;10;286.0;73.0;652.0;101.0;624.0;89.0;1;0;0;0;0;1;0;0;0;0;77.0
13395;10;270.0;116.0;647.0;124.0;633.0;94.0;1;0;0;0;0;0;1;0;0;0;99.0
13396;10;295.0;42.0;666.0;48.0;628.0;53.0;1;0;0;0;0;0;0;1;0;0;48.0
13425;10;396.0;65.0;671.0;107.0;1040.0;87.0;1;0;0;1;0;0;0;0;0;0;67.0
13426;10;415.0;51.0;681.0;60.0;1059.0;51.0;1;0;0;0;1;0;0;0;0;0;70.0
13427;10;421.0;57.0;684.0;61.0;1071.0;71.0;1;0;0;0;0;0;0;0;1;0;63.0
13428;10;434.0;48.0;692.0;50.0;1086.0;48.0;1;0;0;0;0;0;0;0;0;1;52.0
13429;10;441.0;77.0;727.0;73.0;1093.0;101.0;1;0;0;0;0;1;0;0;0;0;108.0
13430;10;518.0;99.0;788.0;116.0;1165.0;124.0;1;0;0;0;0;0;1;0;0;0;196.0
13431;10;503.0;48.0;798.0;42.0;1169.0;48.0;1;0;0;0;0;0;0;1;0;0;52.0
13470;10;168.0;67.0;564.0;65.0;839.0;107.0;1;0;0;1;0;0;0;0;0;0;69.0
13471;10;169.0;70.0;584.0;51.0;850.0;60.0;1;0;0;0;1;0;0;0;0;0;71.0
13472;10;149.0;63.0;570.0;57.0;833.0;61.0;1;0;0;0;0;0;0;0;1;0;63.0
13473;10;135.0;52.0;569.0;48.0;827.0;50.0;1;0;0;0;0;0;0;0;0;1;43.0
13474;10;119.0;108.0;560.0;77.0;846.0;73.0;1;0;0;0;0;1;0;0;0;0;92.0
13475;10;115.0;196.0;633.0;99.0;903.0;116.0;1;0;0;0;0;0;1;0;0;0;167.0
13476;10;110.0;52.0;613.0;48.0;908.0;42.0;1;0;0;0;0;0;0;1;0;0;47.0
13505;10;491.0;69.0;659.0;67.0;1055.0;65.0;1;0;0;1;0;0;0;0;0;0;104.0
13506;10;494.0;71.0;663.0;70.0;1078.0;51.0;1;0;0;0;1;0;0;0;0;0;58.0
13507;10;507.0;63.0;656.0;63.0;1077.0;57.0;1;0;0;0;0;0;0;0;1;0;60.0
13508;10;496.0;43.0;631.0;52.0;1065.0;48.0;1;0;0;0;0;0;0;0;0;1;45.0
13509;10;486.0;92.0;605.0;108.0;1046.0;77.0;1;0;0;0;0;1;0;0;0;0;82.0
13510;10;439.0;167.0;554.0;196.0;1072.0;99.0;1;0;0;0;0;0;1;0;0;0;131.0
13511;10;437.0;47.0;547.0;52.0;1050.0;48.0;1;0;0;0;0;0;0;1;0;0;45.0
13550;10;330.0;104.0;821.0;69.0;989.0;67.0;1;0;0;1;0;0;0;0;0;0;89.0
13551;10;334.0;58.0;828.0;71.0;997.0;70.0;1;0;0;0;1;0;0;0;0;0;78.0
13552;10;319.0;60.0;826.0;63.0;975.0;63.0;1;0;0;0;0;0;0;0;1;0;61.0
13553;10;335.0;45.0;831.0;43.0;966.0;52.0;1;0;0;0;0;0;0;0;0;1;78.0
13554;10;356.0;82.0;842.0;92.0;961.0;108.0;1;0;0;0;0;1;0;0;0;0;103.0
13555;10;365.0;131.0;804.0;167.0;919.0;196.0;1;0;0;0;0;0;1;0;0;0;154.0
13556;10;382.0;45.0;819.0;47.0;929.0;52.0;1;0;0;0;0;0;0;1;0;0;62.0
13585;10;59.0;89.0;389.0;104.0;880.0;69.0;1;0;0;1;0;0;0;0;0;0;73.0
13586;10;52.0;78.0;386.0;58.0;880.0;71.0;1;0;0;0;1;0;0;0;0;0;71.0
13587;10;79.0;61.0;398.0;60.0;905.0;63.0;1;0;0;0;0;0;0;0;1;0;88.0
13588;10;73.0;78.0;408.0;45.0;904.0;43.0;1;0;0;0;0;0;0;0;0;1;72.0
13589;10;50.0;103.0;406.0;82.0;892.0;92.0;1;0;0;0;0;1;0;0;0;0;80.0
13590;10;105.0;154.0;470.0;131.0;909.0;167.0;1;0;0;0;0;0;1;0;0;0;209.0
13591;10;87.0;62.0;469.0;45.0;906.0;47.0;1;0;0;0;0;0;0;1;0;0;44.0
13630;10;328.0;73.0;387.0;89.0;717.0;104.0;1;0;0;1;0;0;0;0;0;0;88.0
13631;10;348.0;71.0;400.0;78.0;734.0;58.0;1;0;0;0;1;0;0;0;0;0;72.0
13632;10;346.0;88.0;425.0;61.0;744.0;60.0;1;0;0;0;0;0;0;0;1;0;66.0
13633;10;348.0;72.0;421.0;78.0;756.0;45.0;1;0;0;0;0;0;0;0;0;1;49.0
13634;10;356.0;80.0;406.0;103.0;762.0;82.0;1;0;0;0;0;1;0;0;0;0;88.0
13635;10;345.0;209.0;450.0;154.0;815.0;131.0;1;0;0;0;0;0;1;0;0;0;181.0
13636;10;364.0;44.0;451.0;62.0;833.0;45.0;1;0;0;0;0;0;0;1;0;0;63.0
13665;10;253.0;88.0;581.0;73.0;640.0;89.0;1;0;0;1;0;0;0;0;0;0;83.0
13666;10;268.0;72.0;616.0;71.0;668.0;78.0;1;0;0;0;1;0;0;0;0;0;90.0
13667;10;264.0;66.0;610.0;88.0;689.0;61.0;1;0;0;0;0;0;0;0;1;0;69.0
13668;10;268.0;49.0;616.0;72.0;689.0;78.0;1;0;0;0;0;0;0;0;0;1;57.0
13669;10;252.0;88.0;608.0;80.0;658.0;103.0;1;0;0;0;0;1;0;0;0;0;72.0
13670;10;177.0;181.0;522.0;209.0;627.0;154.0;1;0;0;0;0;0;1;0;0;0;109.0
13671;10;165.0;63.0;529.0;44.0;616.0;62.0;1;0;0;0;0;0;0;1;0;0;51.0
13710;10;303.0;83.0;556.0;88.0;884.0;73.0;1;0;0;1;0;0;0;0;0;0;69.0
13711;10;270.0;90.0;538.0;72.0;886.0;71.0;1;0;0;0;1;0;0;0;0;0;50.0
13712;10;266.0;69.0;530.0;66.0;876.0;88.0;1;0;0;0;0;0;0;0;1;0;64.0
